"Codice comune","Comune","Età","Sesso","Popolazione"
"017003","Agnosine","37","Totale","17"
"017003","Agnosine","37","Maschi","8"
"017003","Agnosine","37","Femmine","9"
"017003","Agnosine","38","Totale","28"
"017003","Agnosine","38","Maschi","10"
"017003","Agnosine","38","Femmine","18"
"017003","Agnosine","39","Totale","29"
"017003","Agnosine","39","Maschi","20"
"017003","Agnosine","39","Femmine","9"
"017003","Agnosine","40","Totale","35"
"017003","Agnosine","40","Maschi","19"
"017003","Agnosine","40","Femmine","16"
"017003","Agnosine","41","Totale","27"
"017003","Agnosine","41","Maschi","15"
"017003","Agnosine","41","Femmine","12"
"017003","Agnosine","42","Totale","21"
"017003","Agnosine","42","Maschi","14"
"017003","Agnosine","42","Femmine","7"
"017003","Agnosine","43","Totale","23"
"017003","Agnosine","43","Maschi","12"
"017003","Agnosine","43","Femmine","11"
"017003","Agnosine","44","Totale","17"
"017003","Agnosine","44","Maschi","13"
"017003","Agnosine","44","Femmine","4"
"017003","Agnosine","45","Totale","21"
"017003","Agnosine","45","Maschi","10"
"017003","Agnosine","45","Femmine","11"
"017003","Agnosine","46","Totale","30"
"017003","Agnosine","46","Maschi","15"
"017003","Agnosine","46","Femmine","15"
"017003","Agnosine","47","Totale","18"
"017003","Agnosine","47","Maschi","9"
"017003","Agnosine","47","Femmine","9"
"017003","Agnosine","48","Totale","31"
"017003","Agnosine","48","Maschi","18"
"017003","Agnosine","48","Femmine","13"
"017003","Agnosine","49","Totale","32"
"017003","Agnosine","49","Maschi","17"
"017003","Agnosine","49","Femmine","15"
"017003","Agnosine","50","Totale","35"
"017003","Agnosine","50","Maschi","7"
"017003","Agnosine","50","Femmine","28"
"017003","Agnosine","51","Totale","25"
"017003","Agnosine","51","Maschi","13"
"017003","Agnosine","51","Femmine","12"
"017003","Agnosine","52","Totale","26"
"017003","Agnosine","52","Maschi","12"
"017003","Agnosine","52","Femmine","14"
"017003","Agnosine","53","Totale","25"
"017003","Agnosine","53","Maschi","14"
"017003","Agnosine","53","Femmine","11"
"017003","Agnosine","54","Totale","45"
"017003","Agnosine","54","Maschi","24"
"017003","Agnosine","54","Femmine","21"
"017003","Agnosine","55","Totale","36"
"017003","Agnosine","55","Maschi","19"
"017003","Agnosine","55","Femmine","17"
"017003","Agnosine","56","Totale","30"
"017003","Agnosine","56","Maschi","13"
"017003","Agnosine","56","Femmine","17"
"017003","Agnosine","57","Totale","26"
"017003","Agnosine","57","Maschi","16"
"017003","Agnosine","57","Femmine","10"
"017003","Agnosine","58","Totale","33"
"017003","Agnosine","58","Maschi","18"
"017003","Agnosine","58","Femmine","15"
"017003","Agnosine","59","Totale","24"
"017003","Agnosine","59","Maschi","15"
"017003","Agnosine","59","Femmine","9"
"017003","Agnosine","60","Totale","27"
"017003","Agnosine","60","Maschi","17"
"017003","Agnosine","60","Femmine","10"
"017003","Agnosine","61","Totale","19"
"017003","Agnosine","61","Maschi","12"
"017003","Agnosine","61","Femmine","7"
"017003","Agnosine","62","Totale","19"
"017003","Agnosine","62","Maschi","9"
"017003","Agnosine","62","Femmine","10"
"017003","Agnosine","63","Totale","29"
"017003","Agnosine","63","Maschi","14"
"017003","Agnosine","63","Femmine","15"
"017003","Agnosine","64","Totale","22"
"017003","Agnosine","64","Maschi","16"
"017003","Agnosine","64","Femmine","6"
"017003","Agnosine","65","Totale","20"
"017003","Agnosine","65","Maschi","13"
"017003","Agnosine","65","Femmine","7"
"017003","Agnosine","66","Totale","25"
"017003","Agnosine","66","Maschi","10"
"017003","Agnosine","66","Femmine","15"
"017003","Agnosine","67","Totale","23"
"017003","Agnosine","67","Maschi","15"
"017003","Agnosine","67","Femmine","8"
"017003","Agnosine","68","Totale","19"
"017003","Agnosine","68","Maschi","15"
"017003","Agnosine","68","Femmine","4"
"017003","Agnosine","69","Totale","26"
"017003","Agnosine","69","Maschi","16"
"017003","Agnosine","69","Femmine","10"
"017003","Agnosine","70","Totale","18"
"017003","Agnosine","70","Maschi","5"
"017003","Agnosine","70","Femmine","13"
"017003","Agnosine","71","Totale","11"
"017003","Agnosine","71","Maschi","4"
"017003","Agnosine","71","Femmine","7"
"017003","Agnosine","72","Totale","22"
"017003","Agnosine","72","Maschi","10"
"017003","Agnosine","72","Femmine","12"
"017003","Agnosine","73","Totale","9"
"017003","Agnosine","73","Maschi","4"
"017003","Agnosine","73","Femmine","5"
"017003","Agnosine","74","Totale","9"
"017003","Agnosine","74","Maschi","4"
"017003","Agnosine","74","Femmine","5"
"017003","Agnosine","75","Totale","25"
"017003","Agnosine","75","Maschi","15"
"017003","Agnosine","75","Femmine","10"
"017003","Agnosine","76","Totale","22"
"017003","Agnosine","76","Maschi","10"
"017003","Agnosine","76","Femmine","12"
"017003","Agnosine","77","Totale","15"
"017003","Agnosine","77","Maschi","6"
"017003","Agnosine","77","Femmine","9"
"017003","Agnosine","78","Totale","24"
"017003","Agnosine","78","Maschi","14"
"017003","Agnosine","78","Femmine","10"
"017003","Agnosine","79","Totale","15"
"017003","Agnosine","79","Maschi","6"
"017003","Agnosine","79","Femmine","9"
"017003","Agnosine","80","Totale","14"
"017003","Agnosine","80","Maschi","9"
"017003","Agnosine","80","Femmine","5"
"017003","Agnosine","81","Totale","10"
"017003","Agnosine","81","Maschi","3"
"017003","Agnosine","81","Femmine","7"
"017003","Agnosine","82","Totale","9"
"017003","Agnosine","82","Maschi","6"
"017003","Agnosine","82","Femmine","3"
"017003","Agnosine","83","Totale","12"
"017003","Agnosine","83","Maschi","3"
"017003","Agnosine","83","Femmine","9"
"017003","Agnosine","84","Totale","6"
"017003","Agnosine","84","Maschi","2"
"017003","Agnosine","84","Femmine","4"
"017003","Agnosine","85","Totale","8"
"017003","Agnosine","85","Maschi","4"
"017003","Agnosine","85","Femmine","4"
"017003","Agnosine","86","Totale","7"
"017003","Agnosine","86","Maschi","4"
"017003","Agnosine","86","Femmine","3"
"017003","Agnosine","87","Totale","8"
"017003","Agnosine","87","Maschi","2"
"017003","Agnosine","87","Femmine","6"
"017003","Agnosine","88","Totale","8"
"017003","Agnosine","88","Maschi","2"
"017003","Agnosine","88","Femmine","6"
"017003","Agnosine","89","Totale","8"
"017003","Agnosine","89","Maschi","2"
"017003","Agnosine","89","Femmine","6"
"017003","Agnosine","90","Totale","8"
"017003","Agnosine","90","Maschi","1"
"017003","Agnosine","90","Femmine","7"
"017003","Agnosine","91","Totale","3"
"017003","Agnosine","91","Maschi","1"
"017003","Agnosine","91","Femmine","2"
"017003","Agnosine","92","Totale","6"
"017003","Agnosine","92","Maschi","2"
"017003","Agnosine","92","Femmine","4"
"017003","Agnosine","93","Totale","3"
"017003","Agnosine","93","Maschi","1"
"017003","Agnosine","93","Femmine","2"
"017003","Agnosine","94","Totale","3"
"017003","Agnosine","94","Maschi","1"
"017003","Agnosine","94","Femmine","2"
"017003","Agnosine","95","Totale","2"
"017003","Agnosine","95","Maschi","1"
"017003","Agnosine","95","Femmine","1"
"017003","Agnosine","96","Totale","0"
"017003","Agnosine","96","Maschi","0"
"017003","Agnosine","96","Femmine","0"
"017003","Agnosine","97","Totale","0"
"017003","Agnosine","97","Maschi","0"
"017003","Agnosine","97","Femmine","0"
"017003","Agnosine","98","Totale","1"
"017003","Agnosine","98","Maschi","1"
"017003","Agnosine","98","Femmine","0"
"017003","Agnosine","99","Totale","2"
"017003","Agnosine","99","Maschi","0"
"017003","Agnosine","99","Femmine","2"
"017003","Agnosine","100 e oltre","Totale","0"
"017003","Agnosine","100 e oltre","Maschi","0"
"017003","Agnosine","100 e oltre","Femmine","0"
"017004","Alfianello","0","Totale","11"
"017004","Alfianello","0","Maschi","7"
"017004","Alfianello","0","Femmine","4"
"017004","Alfianello","1","Totale","22"
"017004","Alfianello","1","Maschi","11"
"017004","Alfianello","1","Femmine","11"
"017004","Alfianello","2","Totale","23"
"017004","Alfianello","2","Maschi","13"
"017004","Alfianello","2","Femmine","10"
"017004","Alfianello","3","Totale","20"
"017004","Alfianello","3","Maschi","10"
"017004","Alfianello","3","Femmine","10"
"017004","Alfianello","4","Totale","29"
"017004","Alfianello","4","Maschi","20"
"017004","Alfianello","4","Femmine","9"
"017004","Alfianello","5","Totale","30"
"017004","Alfianello","5","Maschi","17"
"017004","Alfianello","5","Femmine","13"
"017004","Alfianello","6","Totale","19"
"017004","Alfianello","6","Maschi","13"
"017004","Alfianello","6","Femmine","6"
"017004","Alfianello","7","Totale","34"
"017004","Alfianello","7","Maschi","19"
"017004","Alfianello","7","Femmine","15"
"017004","Alfianello","8","Totale","27"
"017004","Alfianello","8","Maschi","14"
"017004","Alfianello","8","Femmine","13"
"017004","Alfianello","9","Totale","27"
"017004","Alfianello","9","Maschi","11"
"017004","Alfianello","9","Femmine","16"
"017004","Alfianello","10","Totale","19"
"017004","Alfianello","10","Maschi","9"
"017004","Alfianello","10","Femmine","10"
"017004","Alfianello","11","Totale","20"
"017004","Alfianello","11","Maschi","10"
"017004","Alfianello","11","Femmine","10"
"017004","Alfianello","12","Totale","26"
"017004","Alfianello","12","Maschi","14"
"017004","Alfianello","12","Femmine","12"
"017004","Alfianello","13","Totale","21"
"017004","Alfianello","13","Maschi","13"
"017004","Alfianello","13","Femmine","8"
"017004","Alfianello","14","Totale","29"
"017004","Alfianello","14","Maschi","12"
"017004","Alfianello","14","Femmine","17"
"017004","Alfianello","15","Totale","20"
"017004","Alfianello","15","Maschi","13"
"017004","Alfianello","15","Femmine","7"
"017004","Alfianello","16","Totale","26"
"017004","Alfianello","16","Maschi","14"
"017004","Alfianello","16","Femmine","12"
"017004","Alfianello","17","Totale","16"
"017004","Alfianello","17","Maschi","8"
"017004","Alfianello","17","Femmine","8"
"017004","Alfianello","18","Totale","18"
"017004","Alfianello","18","Maschi","6"
"017004","Alfianello","18","Femmine","12"
"017004","Alfianello","19","Totale","30"
"017004","Alfianello","19","Maschi","15"
"017004","Alfianello","19","Femmine","15"
"017004","Alfianello","20","Totale","18"
"017004","Alfianello","20","Maschi","8"
"017004","Alfianello","20","Femmine","10"
"017004","Alfianello","21","Totale","23"
"017004","Alfianello","21","Maschi","15"
"017004","Alfianello","21","Femmine","8"
"017004","Alfianello","22","Totale","26"
"017004","Alfianello","22","Maschi","16"
"017004","Alfianello","22","Femmine","10"
"017004","Alfianello","23","Totale","23"
"017004","Alfianello","23","Maschi","10"
"017004","Alfianello","23","Femmine","13"
"017004","Alfianello","24","Totale","17"
"017004","Alfianello","24","Maschi","6"
"017004","Alfianello","24","Femmine","11"
"017004","Alfianello","25","Totale","27"
"017004","Alfianello","25","Maschi","13"
"017004","Alfianello","25","Femmine","14"
"017004","Alfianello","26","Totale","22"
"017004","Alfianello","26","Maschi","11"
"017004","Alfianello","26","Femmine","11"
"017004","Alfianello","27","Totale","27"
"017004","Alfianello","27","Maschi","15"
"017004","Alfianello","27","Femmine","12"
"017004","Alfianello","28","Totale","20"
"017004","Alfianello","28","Maschi","6"
"017004","Alfianello","28","Femmine","14"
"017004","Alfianello","29","Totale","31"
"017004","Alfianello","29","Maschi","14"
"017004","Alfianello","29","Femmine","17"
"017004","Alfianello","30","Totale","28"
"017004","Alfianello","30","Maschi","10"
"017004","Alfianello","30","Femmine","18"
"017004","Alfianello","31","Totale","26"
"017004","Alfianello","31","Maschi","15"
"017004","Alfianello","31","Femmine","11"
"017004","Alfianello","32","Totale","46"
"017004","Alfianello","32","Maschi","29"
"017004","Alfianello","32","Femmine","17"
"017004","Alfianello","33","Totale","37"
"017004","Alfianello","33","Maschi","22"
"017004","Alfianello","33","Femmine","15"
"017004","Alfianello","34","Totale","26"
"017004","Alfianello","34","Maschi","13"
"017004","Alfianello","34","Femmine","13"
"017004","Alfianello","35","Totale","28"
"017004","Alfianello","35","Maschi","14"
"017004","Alfianello","35","Femmine","14"
"017004","Alfianello","36","Totale","41"
"017004","Alfianello","36","Maschi","22"
"017004","Alfianello","36","Femmine","19"
"017004","Alfianello","37","Totale","34"
"017004","Alfianello","37","Maschi","15"
"017004","Alfianello","37","Femmine","19"
"017004","Alfianello","38","Totale","33"
"017004","Alfianello","38","Maschi","16"
"017004","Alfianello","38","Femmine","17"
"017004","Alfianello","39","Totale","43"
"017004","Alfianello","39","Maschi","32"
"017004","Alfianello","39","Femmine","11"
"017004","Alfianello","40","Totale","55"
"017004","Alfianello","40","Maschi","37"
"017004","Alfianello","40","Femmine","18"
"017004","Alfianello","41","Totale","39"
"017004","Alfianello","41","Maschi","22"
"017004","Alfianello","41","Femmine","17"
"017004","Alfianello","42","Totale","28"
"017004","Alfianello","42","Maschi","16"
"017004","Alfianello","42","Femmine","12"
"017004","Alfianello","43","Totale","23"
"017004","Alfianello","43","Maschi","10"
"017004","Alfianello","43","Femmine","13"
"017004","Alfianello","44","Totale","37"
"017004","Alfianello","44","Maschi","19"
"017004","Alfianello","44","Femmine","18"
"017004","Alfianello","45","Totale","32"
"017004","Alfianello","45","Maschi","17"
"017004","Alfianello","45","Femmine","15"
"017004","Alfianello","46","Totale","38"
"017004","Alfianello","46","Maschi","16"
"017004","Alfianello","46","Femmine","22"
"017004","Alfianello","47","Totale","45"
"017004","Alfianello","47","Maschi","28"
"017004","Alfianello","47","Femmine","17"
"017004","Alfianello","48","Totale","38"
"017004","Alfianello","48","Maschi","19"
"017004","Alfianello","48","Femmine","19"
"017004","Alfianello","49","Totale","50"
"017004","Alfianello","49","Maschi","27"
"017004","Alfianello","49","Femmine","23"
"017004","Alfianello","50","Totale","39"
"017004","Alfianello","50","Maschi","15"
"017004","Alfianello","50","Femmine","24"
"017004","Alfianello","51","Totale","46"
"017004","Alfianello","51","Maschi","18"
"017004","Alfianello","51","Femmine","28"
"017004","Alfianello","52","Totale","38"
"017004","Alfianello","52","Maschi","17"
"017004","Alfianello","52","Femmine","21"
"017004","Alfianello","53","Totale","35"
"017004","Alfianello","53","Maschi","26"
"017004","Alfianello","53","Femmine","9"
"017004","Alfianello","54","Totale","38"
"017004","Alfianello","54","Maschi","18"
"017004","Alfianello","54","Femmine","20"
"017004","Alfianello","55","Totale","33"
"017004","Alfianello","55","Maschi","15"
"017004","Alfianello","55","Femmine","18"
"017004","Alfianello","56","Totale","35"
"017004","Alfianello","56","Maschi","21"
"017004","Alfianello","56","Femmine","14"
"017004","Alfianello","57","Totale","40"
"017004","Alfianello","57","Maschi","22"
"017004","Alfianello","57","Femmine","18"
"017004","Alfianello","58","Totale","39"
"017004","Alfianello","58","Maschi","15"
"017004","Alfianello","58","Femmine","24"
"017004","Alfianello","59","Totale","41"
"017004","Alfianello","59","Maschi","19"
"017004","Alfianello","59","Femmine","22"
"017004","Alfianello","60","Totale","29"
"017004","Alfianello","60","Maschi","21"
"017004","Alfianello","60","Femmine","8"
"017004","Alfianello","61","Totale","34"
"017004","Alfianello","61","Maschi","20"
"017004","Alfianello","61","Femmine","14"
"017004","Alfianello","62","Totale","39"
"017004","Alfianello","62","Maschi","18"
"017004","Alfianello","62","Femmine","21"
"017004","Alfianello","63","Totale","24"
"017004","Alfianello","63","Maschi","16"
"017004","Alfianello","63","Femmine","8"
"017004","Alfianello","64","Totale","32"
"017004","Alfianello","64","Maschi","12"
"017004","Alfianello","64","Femmine","20"
"017004","Alfianello","65","Totale","29"
"017004","Alfianello","65","Maschi","15"
"017004","Alfianello","65","Femmine","14"
"017004","Alfianello","66","Totale","28"
"017004","Alfianello","66","Maschi","12"
"017004","Alfianello","66","Femmine","16"
"017004","Alfianello","67","Totale","31"
"017004","Alfianello","67","Maschi","20"
"017004","Alfianello","67","Femmine","11"
"017004","Alfianello","68","Totale","34"
"017004","Alfianello","68","Maschi","15"
"017004","Alfianello","68","Femmine","19"
"017004","Alfianello","69","Totale","19"
"017004","Alfianello","69","Maschi","8"
"017004","Alfianello","69","Femmine","11"
"017004","Alfianello","70","Totale","16"
"017004","Alfianello","70","Maschi","10"
"017004","Alfianello","70","Femmine","6"
"017004","Alfianello","71","Totale","26"
"017004","Alfianello","71","Maschi","17"
"017004","Alfianello","71","Femmine","9"
"017004","Alfianello","72","Totale","17"
"017004","Alfianello","72","Maschi","7"
"017004","Alfianello","72","Femmine","10"
"017004","Alfianello","73","Totale","30"
"017004","Alfianello","73","Maschi","18"
"017004","Alfianello","73","Femmine","12"
"017004","Alfianello","74","Totale","24"
"017004","Alfianello","74","Maschi","9"
"017004","Alfianello","74","Femmine","15"
"017004","Alfianello","75","Totale","33"
"017004","Alfianello","75","Maschi","13"
"017004","Alfianello","75","Femmine","20"
"017004","Alfianello","76","Totale","32"
"017004","Alfianello","76","Maschi","19"
"017004","Alfianello","76","Femmine","13"
"017004","Alfianello","77","Totale","17"
"017004","Alfianello","77","Maschi","13"
"017004","Alfianello","77","Femmine","4"
"017004","Alfianello","78","Totale","22"
"017004","Alfianello","78","Maschi","11"
"017004","Alfianello","78","Femmine","11"
"017004","Alfianello","79","Totale","10"
"017004","Alfianello","79","Maschi","3"
