Stazione, Nuvolento - ModAria
-999 Valore mancante o invalido

Data/Ora, Biossido di Azoto - µg/m³
2023/02/23 00:00,40.1000
2023/02/24 00:00,30.8000
2023/02/25 00:00,25.4000
2023/02/26 00:00,16.6000
2023/02/27 00:00,19.9000
2023/02/28 00:00,24.0000
2023/03/01 00:00,31.0000
2023/03/02 00:00,28.3000
2023/03/03 00:00,29.8000
2023/03/04 00:00,31.2000
2023/03/05 00:00,28.4000
2023/03/06 00:00,30.7000
2023/03/07 00:00,34.3000
2023/03/08 00:00,31.9000
2023/03/09 00:00,27.2000
2023/03/10 00:00,26.7000
2023/03/11 00:00,25.3000
2023/03/12 00:00,14.3000
2023/03/13 00:00,20.5000
2023/03/14 00:00,16.1000
2023/03/15 00:00,17.2000
2023/03/16 00:00,18.4000
2023/03/17 00:00,19.7000
2023/03/18 00:00,25.6000
2023/03/19 00:00,19.7000
2023/03/20 00:00,18.7000
2023/03/21 00:00,25.1000
2023/03/22 00:00,27.8000
2023/03/23 00:00,26.1000
2023/03/24 00:00,20.4000
2023/03/25 00:00,9.9000
2023/03/26 00:00,16.8000
2023/03/27 00:00,12.9000
2023/03/28 00:00,18.9000
2023/03/29 00:00,20.9000
2023/03/30 00:00,25.5000
2023/03/31 00:00,26.5000
2023/04/01 00:00,17.5000
2023/04/02 00:00,13.0000
2023/04/03 00:00,14.0000
2023/04/04 00:00,12.2000
2023/04/05 00:00,13.0000
2023/04/06 00:00,17.6000
2023/04/07 00:00,21.6000
2023/04/08 00:00,15.3000
2023/04/09 00:00,8.3000
2023/04/10 00:00,8.9000
2023/04/11 00:00,13.0000
2023/04/12 00:00,18.0000
2023/04/13 00:00,11.8000
2023/04/14 00:00,13.9000
2023/04/15 00:00,13.0000
2023/04/16 00:00,11.3000
2023/04/17 00:00,15.2000
2023/04/18 00:00,13.5000
2023/04/19 00:00,11.9000
2023/04/20 00:00,9.3000
2023/04/21 00:00,13.1000
2023/04/22 00:00,11.9000
2023/04/23 00:00,10.8000
2023/04/24 00:00,9.4000
2023/04/25 00:00,6.4000
2023/04/26 00:00,14.5000
2023/04/27 00:00,14.9000
2023/04/28 00:00,14.3000
2023/04/29 00:00,14.4000
2023/04/30 00:00,11.3000
2023/05/01 00:00,9.2000
2023/05/02 00:00,14.9000
2023/05/03 00:00,12.2000
2023/05/04 00:00,16.9000
2023/05/05 00:00,15.2000
2023/05/06 00:00,12.6000
2023/05/07 00:00,11.0000
2023/05/08 00:00,11.3000
2023/05/09 00:00,14.4000
2023/05/10 00:00,16.2000
2023/05/11 00:00,12.6000
2023/05/12 00:00,11.4000
2023/05/13 00:00,10.7000
2023/05/14 00:00,11.3000
2023/05/15 00:00,9.5000
2023/05/16 00:00,19.1000
2023/05/17 00:00,17.0000
2023/05/18 00:00,13.4000
2023/05/19 00:00,16.6000
2023/05/20 00:00,13.2000
2023/05/21 00:00,11.4000
2023/05/22 00:00,10.5000
2023/05/23 00:00,15.5000
2023/05/24 00:00,14.0000
2023/05/25 00:00,13.2000
2023/05/26 00:00,18.9000
2023/05/27 00:00,13.4000
2023/05/28 00:00,13.1000
2023/05/29 00:00,13.8000
2023/05/30 00:00,16.2000
2023/05/31 00:00,12.9000
2023/06/01 00:00,12.5000
2023/06/02 00:00,10.0000
2023/06/03 00:00,8.8000
2023/06/04 00:00,6.2000
2023/06/05 00:00,10.9000
2023/06/06 00:00,9.2000
2023/06/07 00:00,9.2000
2023/06/08 00:00,10.5000
2023/06/09 00:00,11.1000
2023/06/10 00:00,11.2000
2023/06/11 00:00,7.0000
2023/06/12 00:00,7.7000
2023/06/13 00:00,7.9000
2023/06/14 00:00,9.6000
2023/06/15 00:00,10.5000
2023/06/16 00:00,10.8000
2023/06/17 00:00,9.5000
2023/06/18 00:00,8.4000
2023/06/19 00:00,10.5000
2023/06/20 00:00,11.9000
2023/06/21 00:00,12.2000
2023/06/22 00:00,12.6000
2023/06/23 00:00,10.4000
2023/06/24 00:00,7.2000
2023/06/25 00:00,5.7000
2023/06/26 00:00,7.5000
2023/06/27 00:00,9.4000
2023/06/28 00:00,7.9000
2023/06/29 00:00,6.2000
2023/06/30 00:00,9.6000
2023/07/01 00:00,7.4000
2023/07/02 00:00,6.4000
2023/07/03 00:00,6.4000
2023/07/04 00:00,6.1000
2023/07/05 00:00,6.6000
2023/07/06 00:00,7.7000
2023/07/07 00:00,7.3000
2023/07/08 00:00,6.7000
2023/07/09 00:00,6.4000
2023/07/10 00:00,7.9000
2023/07/11 00:00,6.4000
2023/07/12 00:00,3.8000
2023/07/13 00:00,5.0000
2023/07/14 00:00,6.9000
2023/07/15 00:00,6.5000
2023/07/16 00:00,4.9000
2023/07/17 00:00,5.3000
2023/07/18 00:00,6.6000
2023/07/19 00:00,6.9000
2023/07/20 00:00,5.4000
2023/07/21 00:00,7.3000
2023/07/22 00:00,5.4000
2023/07/23 00:00,4.7000
2023/07/24 00:00,7.5000
2023/07/25 00:00,7.0000
2023/07/26 00:00,7.2000
2023/07/27 00:00,5.4000
2023/07/28 00:00,8.0000
2023/07/29 00:00,8.0000
2023/07/30 00:00,4.7000
2023/07/31 00:00,5.1000
2023/08/01 00:00,5.3000
2023/08/02 00:00,7.2000
2023/08/03 00:00,5.6000
2023/08/04 00:00,6.0000
2023/08/05 00:00,7.0000
2023/08/06 00:00,5.9000
2023/08/07 00:00,7.1000
2023/08/08 00:00,7.9000
2023/08/09 00:00,10.1000
2023/08/10 00:00,6.5000
2023/08/11 00:00,6.4000
2023/08/12 00:00,4.8000
2023/08/13 00:00,3.8000
2023/08/14 00:00,4.9000
2023/08/15 00:00,3.5000
2023/08/16 00:00,4.3000
2023/08/17 00:00,5.3000
2023/08/18 00:00,4.2000
2023/08/19 00:00,5.6000
2023/08/20 00:00,4.7000
2023/08/21 00:00,6.5000
2023/08/22 00:00,7.4000
2023/08/23 00:00,8.0000
2023/08/24 00:00,9.1000
2023/08/25 00:00,7.2000
2023/08/26 00:00,7.3000
2023/08/27 00:00,7.0000
2023/08/28 00:00,6.3000
2023/08/29 00:00,8.6000
2023/08/30 00:00,9.9000
2023/08/31 00:00,10.4000
2023/09/01 00:00,10.0000
2023/09/02 00:00,9.7000
2023/09/03 00:00,8.7000
2023/09/04 00:00,8.9000
2023/09/05 00:00,9.4000
2023/09/06 00:00,11.3000
2023/09/07 00:00,12.8000
2023/09/08 00:00,13.5000
2023/09/09 00:00,10.1000
2023/09/10 00:00,8.8000
2023/09/11 00:00,10.9000
2023/09/12 00:00,12.3000
2023/09/13 00:00,11.1000
2023/09/14 00:00,12.8000
2023/09/15 00:00,13.0000
2023/09/16 00:00,9.6000
2023/09/17 00:00,9.0000
2023/09/18 00:00,9.1000
2023/09/19 00:00,11.4000
2023/09/20 00:00,10.9000
2023/09/21 00:00,10.9000
2023/09/22 00:00,8.3000
2023/09/23 00:00,9.9000
2023/09/24 00:00,8.5000
2023/09/25 00:00,10.5000
2023/09/26 00:00,12.7000
2023/09/27 00:00,12.9000
2023/09/28 00:00,12.7000
2023/09/29 00:00,13.8000
2023/09/30 00:00,13.9000
2023/10/01 00:00,10.9000
2023/10/02 00:00,14.3000
2023/10/03 00:00,13.0000
2023/10/04 00:00,14.8000
2023/10/05 00:00,13.1000
2023/10/06 00:00,13.0000
2023/10/07 00:00,11.5000
2023/10/08 00:00,11.5000
2023/10/09 00:00,18.7000
2023/10/10 00:00,16.5000
2023/10/11 00:00,19.2000
2023/10/12 00:00,16.2000
2023/10/13 00:00,18.5000
2023/10/14 00:00,13.7000
2023/10/15 00:00,13.4000
2023/10/16 00:00,9.8000
2023/10/17 00:00,16.8000
2023/10/18 00:00,23.0000
2023/10/19 00:00,17.5000
2023/10/20 00:00,15.8000
2023/10/21 00:00,13.7000
2023/10/22 00:00,13.2000
2023/10/23 00:00,13.0000
2023/10/24 00:00,16.5000
2023/10/25 00:00,17.4000
2023/10/26 00:00,17.4000
2023/10/27 00:00,16.7000
2023/10/28 00:00,11.7000
2023/10/29 00:00,10.7000
2023/10/30 00:00,11.3000
2023/10/31 00:00,13.7000
2023/11/01 00:00,9.0000
2023/11/02 00:00,14.5000
2023/11/03 00:00,11.9000
2023/11/04 00:00,8.1000
2023/11/05 00:00,8.4000
2023/11/06 00:00,12.5000
2023/11/07 00:00,14.3000
2023/11/08 00:00,15.6000
2023/11/09 00:00,16.3000
2023/11/10 00:00,15.0000
2023/11/11 00:00,15.3000
2023/11/12 00:00,11.9000
2023/11/13 00:00,20.7000
2023/11/14 00:00,25.2000
2023/11/15 00:00,23.5000
2023/11/16 00:00,23.7000
2023/11/17 00:00,25.0000
2023/11/18 00:00,20.6000
2023/11/19 00:00,21.8000
2023/11/20 00:00,24.6000
2023/11/21 00:00,21.2000
2023/11/22 00:00,21.3000
2023/11/23 00:00,17.9000
2023/11/24 00:00,28.2000
2023/11/25 00:00,14.4000
2023/11/26 00:00,21.5000
2023/11/27 00:00,24.6000
2023/11/28 00:00,33.7000
2023/11/29 00:00,23.3000
2023/11/30 00:00,20.0000
2023/12/01 00:00,28.3000
2023/12/02 00:00,23.6000
2023/12/03 00:00,14.0000
2023/12/04 00:00,15.9000
2023/12/05 00:00,22.3000
2023/12/06 00:00,14.1000
2023/12/07 00:00,21.4000
2023/12/08 00:00,25.0000
2023/12/09 00:00,19.0000
2023/12/10 00:00,19.1000
2023/12/11 00:00,26.7000
2023/12/12 00:00,25.3000
2023/12/13 00:00,33.0000
2023/12/14 00:00,20.5000
2023/12/15 00:00,24.0000
2023/12/16 00:00,19.5000
2023/12/17 00:00,18.1000
2023/12/18 00:00,26.4000
2023/12/19 00:00,29.3000
2023/12/20 00:00,25.7000
2023/12/21 00:00,26.5000
2023/12/22 00:00,21.5000
2023/12/23 00:00,21.5000
2023/12/24 00:00,21.0000
2023/12/25 00:00,17.1000
2023/12/26 00:00,21.1000
2023/12/27 00:00,16.7000
2023/12/28 00:00,17.2000
2023/12/29 00:00,22.1000
2023/12/30 00:00,19.0000
2023/12/31 00:00,18.2000
