WeekStart;Year;Week;Area;Population;Respiratory_rate_per_10000;Cardiocirculatory_rate_per_10000;NO2_population_weighted_mean;PM25_population_weighted_mean;TimeLabel;NO2_population_weighted_mean_lag0;NO2_population_weighted_mean_lag0_WeekStart;PM25_population_weighted_mean_lag0;PM25_population_weighted_mean_lag0_WeekStart;NO2_population_weighted_mean_lag1;NO2_population_weighted_mean_lag1_WeekStart;PM25_population_weighted_mean_lag1;PM25_population_weighted_mean_lag1_WeekStart;NO2_population_weighted_mean_lag2;NO2_population_weighted_mean_lag2_WeekStart;PM25_population_weighted_mean_lag2;PM25_population_weighted_mean_lag2_WeekStart;NO2_population_weighted_mean_lag3;NO2_population_weighted_mean_lag3_WeekStart;PM25_population_weighted_mean_lag3;PM25_population_weighted_mean_lag3_WeekStart;NO2_population_weighted_mean_lag4;NO2_population_weighted_mean_lag4_WeekStart;PM25_population_weighted_mean_lag4;PM25_population_weighted_mean_lag4_WeekStart
2019-09-09;2019;37;Industrial;340591;1.1450684251785868;2.965433613924032;27.70670723474591;12.607832345360716;2019-09-09;27.70670723474591;2019-09-09;12.607832345360716;2019-09-09;22.49052973850616;2019-09-02;11.672573719555666;2019-09-02;21.420383051876517;2019-08-26;13.823545194909956;2019-08-26;14.063451104600114;2019-08-19;9.98921844242311;2019-08-19;14.708029796554753;2019-08-12;8.311126667176922;2019-08-12
2019-09-16;2019;38;Agricultural;60103;0.8319052293562716;2.9948588256825786;16.020496113083173;14.214367110150803;2019-09-16;16.020496113083173;2019-09-16;14.214367110150803;2019-09-16;17.59682704118631;2019-09-09;14.218728660012642;2019-09-09;14.437951403497275;2019-09-02;11.464990264208865;2019-09-02;13.984484891024678;2019-08-26;15.14468802127709;2019-08-26;12.77600534464278;2019-08-19;8.938792423630593;2019-08-19
2019-09-16;2019;38;Industrial;340591;1.4680364425366494;3.4058445466850267;27.681431675953007;16.87889086779628;2019-09-16;27.681431675953007;2019-09-16;16.87889086779628;2019-09-16;27.70670723474591;2019-09-09;12.607832345360716;2019-09-09;22.49052973850616;2019-09-02;11.672573719555666;2019-09-02;21.420383051876517;2019-08-26;13.823545194909956;2019-08-26;14.063451104600114;2019-08-19;9.98921844242311;2019-08-19
2019-09-23;2019;39;Agricultural;60103;1.3310483669700348;2.9948588256825786;18.35854984281084;19.02501495781157;2019-09-23;18.35854984281084;2019-09-23;19.02501495781157;2019-09-23;16.020496113083173;2019-09-16;14.214367110150803;2019-09-16;17.59682704118631;2019-09-09;14.218728660012642;2019-09-09;14.437951403497275;2019-09-02;11.464990264208865;2019-09-02;13.984484891024678;2019-08-26;15.14468802127709;2019-08-26
2019-09-23;2019;39;Industrial;340591;1.4386757136859165;3.758173292893823;29.270664480026557;18.431867728339494;2019-09-23;29.270664480026557;2019-09-23;18.431867728339494;2019-09-23;27.681431675953007;2019-09-16;16.87889086779628;2019-09-16;27.70670723474591;2019-09-09;12.607832345360716;2019-09-09;22.49052973850616;2019-09-02;11.672573719555666;2019-09-02;21.420383051876517;2019-08-26;13.823545194909956;2019-08-26
2019-09-30;2019;40;Agricultural;60103;0.8319052293562716;2.6620967339400696;20.583065008868978;14.416332450311526;2019-09-30;20.583065008868978;2019-09-30;14.416332450311526;2019-09-30;18.35854984281084;2019-09-23;19.02501495781157;2019-09-23;16.020496113083173;2019-09-16;14.214367110150803;2019-09-16;17.59682704118631;2019-09-09;14.218728660012642;2019-09-09;14.437951403497275;2019-09-02;11.464990264208865;2019-09-02
2019-09-30;2019;40;Industrial;340591;1.3505935271337175;3.8756162082967545;26.98063357237885;14.857832990345017;2019-09-30;26.98063357237885;2019-09-30;14.857832990345017;2019-09-30;29.270664480026557;2019-09-23;18.431867728339494;2019-09-23;27.681431675953007;2019-09-16;16.87889086779628;2019-09-16;27.70670723474591;2019-09-09;12.607832345360716;2019-09-09;22.49052973850616;2019-09-02;11.672573719555666;2019-09-02
2019-10-07;2019;41;Agricultural;60103;2.1629535963263065;4.159526146781358;21.019105195170372;21.081027998063412;2019-10-07;21.019105195170372;2019-10-07;21.081027998063412;2019-10-07;20.583065008868978;2019-09-30;14.416332450311526;2019-09-30;18.35854984281084;2019-09-23;19.02501495781157;2019-09-23;16.020496113083173;2019-09-16;14.214367110150803;2019-09-16;17.59682704118631;2019-09-09;14.218728660012642;2019-09-09
2019-10-07;2019;41;Industrial;340591;1.4680364425366494;3.4058445466850267;26.92777801188319;20.28519528834668;2019-10-07;26.92777801188319;2019-10-07;20.28519528834668;2019-10-07;26.98063357237885;2019-09-30;14.857832990345017;2019-09-30;29.270664480026557;2019-09-23;18.431867728339494;2019-09-23;27.681431675953007;2019-09-16;16.87889086779628;2019-09-16;27.70670723474591;2019-09-09;12.607832345360716;2019-09-09
2019-10-14;2019;42;Agricultural;60103;1.3310483669700348;2.6620967339400696;19.178584007932397;16.886335431302946;2019-10-14;19.178584007932397;2019-10-14;16.886335431302946;2019-10-14;21.019105195170372;2019-10-07;21.081027998063412;2019-10-07;20.583065008868978;2019-09-30;14.416332450311526;2019-09-30;18.35854984281084;2019-09-23;19.02501495781157;2019-09-23;16.020496113083173;2019-09-16;14.214367110150803;2019-09-16
2019-10-14;2019;42;Industrial;340591;2.143333206103508;3.7288125640430896;25.096625485135693;16.697720367486255;2019-10-14;25.096625485135693;2019-10-14;16.697720367486255;2019-10-14;26.92777801188319;2019-10-07;20.28519528834668;2019-10-07;26.98063357237885;2019-09-30;14.857832990345017;2019-09-30;29.270664480026557;2019-09-23;18.431867728339494;2019-09-23;27.681431675953007;2019-09-16;16.87889086779628;2019-09-16
