WeekStart;Year;Week;Area;Population;Respiratory_rate_per_10000;Cardiocirculatory_rate_per_10000;NO2_population_weighted_mean;PM25_population_weighted_mean;TimeLabel
2016-08-29;2016;35;Agricultural;60892;1.149576299021218;3.6129540826381135;18.548741800471095;22.4182416643988;2016-08-29
2016-08-29;2016;35;Industrial;338383;1.034330920879595;2.7188127063120784;41.027110615570436;13.934252016206488;2016-08-29
2016-09-05;2016;36;Agricultural;60892;0.4926755567233791;4.105629639361493;19.80927496926643;20.164049230018488;2016-09-05
2016-09-05;2016;36;Industrial;338383;0.7388078006282822;3.2803066347895724;39.56354523889034;12.792690953319592;2016-09-05
2016-09-12;2016;37;Agricultural;60892;1.9707022268935164;2.791828154765815;20.4948001614099;25.825923649365155;2016-09-12
2016-09-12;2016;37;Industrial;338383;0.9456739848042012;3.8122482512419356;38.007506245036794;18.43701663499644;2016-09-12
2016-09-19;2016;38;Agricultural;60892;0.9853511134467582;2.9560533403402744;21.202955349518117;20.977782678465854;2016-09-19
2016-09-19;2016;38;Industrial;338383;1.1525401689801202;3.3689635708649663;31.334614454204686;13.30339458964715;2016-09-19
2016-09-26;2016;39;Agricultural;60892;1.642251855744597;3.284503711489194;23.09808138061768;30.19276517675322;2016-09-26
2016-09-26;2016;39;Industrial;338383;1.0934355449298576;3.398515882890098;40.19914644479354;28.047859969324698;2016-09-26
2016-10-03;2016;40;Agricultural;60892;0.9853511134467582;3.777179268212573;19.202736695413893;19.688964536744212;2016-10-03
2016-10-03;2016;40;Industrial;338383;0.9752262968293324;3.516725130990623;35.76817477743943;14.932587376687701;2016-10-03
2016-10-10;2016;41;Agricultural;60892;0.8211259278722985;3.284503711489194;25.504591501581253;20.727057741575248;2016-10-10
2016-10-10;2016;41;Industrial;338383;1.1820924810052513;3.428068194915229;32.49616976705601;14.04417859559814;2016-10-10
2016-10-17;2016;42;Agricultural;60892;1.9707022268935164;3.284503711489194;25.621087921472206;35.1218949709556;2016-10-17
2016-10-17;2016;42;Industrial;338383;1.0934355449298576;3.605382067066017;31.635627127502605;27.558908101175295;2016-10-17
2016-10-24;2016;43;Agricultural;60892;1.3138014845956776;3.777179268212573;27.866160931297568;32.3334522010867;2016-10-24
2016-10-24;2016;43;Industrial;338383;1.3298540411309079;3.1916496987141794;39.105024484090514;24.123092556574736;2016-10-24
2016-10-31;2016;44;Agricultural;60892;1.9707022268935164;4.434080010510412;22.46744962978951;31.721983183340996;2016-10-31
2016-10-31;2016;44;Industrial;338383;1.2116447930303829;3.6940390031414108;40.43382772944098;32.08264684016125;2016-10-31
2016-11-07;2016;45;Agricultural;60892;2.627602969191355;2.299152598042436;38.385664783551206;22.440320567562242;2016-11-07
2016-11-07;2016;45;Industrial;338383;1.122987856954989;3.8122482512419356;41.01588880056031;24.86794211630861;2016-11-07
2016-11-14;2016;46;Agricultural;60892;0.9853511134467582;2.299152598042436;47.44541624046321;35.18218203657999;2016-11-14
2016-11-14;2016;46;Industrial;338383;1.3298540411309079;4.757922236046137;47.7933583289603;50.98456229437396;2016-11-14
2016-11-21;2016;47;Agricultural;60892;1.3138014845956776;2.4633777836168957;34.99132609491277;20.97311868319554;2016-11-21
2016-11-21;2016;47;Industrial;338383;1.5662725373319581;4.639712987945612;36.10213933408509;21.819346294414487;2016-11-21
2016-11-28;2016;48;Agricultural;60892;0.9853511134467582;1.642251855744597;35.81416019932245;30.13019772712343;2016-11-28
2016-11-28;2016;48;Industrial;338383;1.034330920879595;4.13732368351838;47.78439642146832;35.29164205733064;2016-11-28
2016-12-05;2016;49;Agricultural;60892;1.642251855744597;2.627602969191355;40.80877994763563;38.3367132440574;2016-12-05
2016-12-05;2016;49;Industrial;338383;1.1525401689801202;3.2507543227644415;52.83437740244466;56.50030037814294;2016-12-05
2016-12-12;2016;50;Agricultural;60892;1.149576299021218;2.134927412467976;41.732879993618674;35.58301348523381;2016-12-12
2016-12-12;2016;50;Industrial;338383;1.4185109772063016;3.6940390031414108;51.778607630153665;46.63614855693949;2016-12-12
2016-12-19;2016;51;Agricultural;60892;1.642251855744597;2.9560533403402744;43.26335455748351;32.43425127391823;2016-12-19
2016-12-19;2016;51;Industrial;338383;1.5958248493570897;4.3737421797194305;54.86020426558072;41.38919170627029;2016-12-19
2016-12-26;2016;52;Agricultural;60892;2.134927412467976;2.791828154765815;39.374522678316985;34.91148299376479;2016-12-26
2016-12-26;2016;52;Industrial;338383;3.398515882890098;4.255532931618905;43.97520186810274;30.6076235034872;2016-12-26
2017-01-02;2017;1;Agricultural;60562;1.8163204649780391;3.6326409299560782;36.853346747371056;29.01957380158232;2017-01-02
2017-01-02;2017;1;Industrial;338533;2.628990379076781;4.16502970168344;40.58569930511101;30.291482872950557;2017-01-02
2017-01-09;2017;2;Agricultural;60562;1.8163204649780391;4.458241141309732;36.94183788042478;29.70937693131478;2017-01-09
2017-01-09;2017;2;Industrial;338533;2.510833508107038;5.110284669441384;50.7713330753575;32.942968210315854;2017-01-09
2017-01-16;2017;3;Agricultural;60562;2.641920676331693;4.12800105676827;48.15562446041129;25.96473035897097;2017-01-16
2017-01-16;2017;3;Industrial;338533;1.9200491532583235;4.342265008138054;52.085609463690176;24.629338097868494;2017-01-16
2017-01-23;2017;4;Agricultural;60562;2.972160760873155;2.972160760873155;50.46678704704034;37.56150249803035;2017-01-23
2017-01-23;2017;4;Industrial;338533;1.979127588743195;4.312725790395619;59.06151061027602;43.06141709755242;2017-01-23
2017-01-30;2017;5;Agricultural;60562;2.972160760873155;4.788481225851194;41.60783706897772;47.94516363396189;2017-01-30
2017-01-30;2017;5;Industrial;338533;2.422215854879731;3.840098306516647;52.83238194546133;77.69376059983179;2017-01-30
2017-02-06;2017;6;Agricultural;60562;1.4860803804365774;3.7977609722268086;30.453395103954865;28.324807635150755;2017-02-06
2017-02-06;2017;6;Industrial;338533;2.0086668064856306;3.810559088774211;39.89143134811504;28.36778858022282;2017-02-06
2017-02-13;2017;7;Agricultural;60562;0.8256002113536541;3.467520887685347;30.874406629333812;45.10002500389211;2017-02-13
2017-02-13;2017;7;Industrial;338533;1.6541961935764016;4.017333612971261;46.57770514881225;38.06782035598133;2017-02-13
2017-02-20;2017;8;Agricultural;60562;2.1465605495195006;2.4768006340609623;26.210806399109295;40.63900041044125;2017-02-20
2017-02-20;2017;8;Industrial;338533;2.0086668064856306;3.0720786452133173;47.09651251555556;54.06103857357649;2017-02-20
2017-02-27;2017;9;Agricultural;60562;0.990720253624385;3.7977609722268086;23.96891355729901;27.76150532865965;2017-02-27
2017-02-27;2017;9;Industrial;338533;1.4178824516369157;3.928715959743954;36.34407225967842;23.30736653231949;2017-02-27
2017-03-06;2017;10;Agricultural;60562;1.6512004227073083;1.4860803804365774;30.083748413668165;22.749836059386602;2017-03-06
2017-03-06;2017;10;Industrial;338533;1.6541961935764016;4.460421879107797;38.5403798996595;13.77702912271477;2017-03-06
2017-03-13;2017;11;Agricultural;60562;1.1558402958951157;2.8070407186024244;32.46579302438587;45.113850269145665;2017-03-13
2017-03-13;2017;11;Industrial;338533;1.1815687096974299;3.5742453468347253;48.218188688927135;48.61804019105966;2017-03-13
2017-03-20;2017;12;Agricultural;60562;1.8163204649780391;3.96288101449754;22.741468011530095;36.33095010072323;2017-03-20
2017-03-20;2017;12;Industrial;338533;1.506500104864223;3.5151669113498536;33.111622627209584;34.60614601404125;2017-03-20
2017-03-27;2017;13;Agricultural;60562;1.6512004227073083;2.4768006340609623;24.843654200889763;32.79067968127114;2017-03-27
2017-03-27;2017;13;Industrial;338533;1.6837354113188374;3.9877943952288253;36.5712287175211;18.169544560120958;2017-03-27
2017-04-03;2017;14;Agricultural;60562;1.1558402958951157;2.8070407186024244;20.020129312581677;19.02631777588021;2017-04-03
2017-04-03;2017;14;Industrial;338533;1.2997255806671728;3.662863000062032;31.619890696454576;19.078683614300527;2017-04-03
2017-04-10;2017;15;Agricultural;60562;1.1558402958951157;2.4768006340609623;17.00655903985054;22.444533818943516;2017-04-10
2017-04-10;2017;15;Industrial;338533;1.0338726209852511;4.046872830713697;30.703081151404948;23.641842892716518;2017-04-10
2017-04-17;2017;16;Agricultural;60562;0.990720253624385;3.6326409299560782;15.26900531686536;16.542301395972014;2017-04-17
2017-04-17;2017;16;Industrial;338533;1.0929510564701226;3.2788531694103678;26.701621281065233;10.774195467755622;2017-04-17
2017-04-24;2017;17;Agricultural;60562;1.3209603381658466;3.1372808031438852;15.215093858949743;16.926729160671236;2017-04-24
2017-04-24;2017;17;Industrial;338533;1.3588040161520443;4.105951266198568;23.548094994748347;11.581405231226666;2017-04-24
2017-05-01;2017;18;Agricultural;60562;0.8256002113536541;2.972160760873155;15.020888157118796;14.481716493605136;2017-05-01
2017-05-01;2017;18;Industrial;338533;1.1815687096974299;3.6333237823195965;24.377359413368016;11.106268601794886;2017-05-01
2017-05-08;2017;19;Agricultural;60562;1.3209603381658466;3.3024008454146165;14.011356484735831;12.528530384446636;2017-05-08
2017-05-08;2017;19;Industrial;338533;1.063411838727687;3.928715959743954;26.951142302649544;9.999683508381333;2017-05-08
2017-05-15;2017;20;Agricultural;60562;0.6604801690829233;3.96288101449754;17.565524586374295;10.85482174112008;2017-05-15
2017-05-15;2017;20;Industrial;338533;1.5951177580915301;3.721941435546904;25.017955666698036;12.190718693387563;2017-05-15
2017-05-22;2017;21;Agricultural;60562;1.4860803804365774;3.7977609722268086;19.77797581699038;11.944720168705505;2017-05-22
2017-05-22;2017;21;Industrial;338533;1.063411838727687;3.928715959743954;30.356052944405924;12.35149052782784;2017-05-22
2017-05-29;2017;22;Agricultural;60562;0.33024008454146164;2.972160760873155;20.335420136153267;11.319714861275575;2017-05-29
2017-05-29;2017;22;Industrial;338533;1.5655785403490945;4.1354904839410045;30.681809707515328;13.245034562994702;2017-05-29
2017-06-05;2017;23;Agricultural;60562;1.3209603381658466;2.972160760873155;25.250033967551555;12.079212801992764;2017-06-05
2017-06-05;2017;23;Industrial;338533;1.2997255806671728;3.7514806532893394;24.76200075029613;12.78340115397064;2017-06-05
2017-06-12;2017;24;Agricultural;60562;1.98144050724877;4.12800105676827;21.92102921681205;12.519142130614672;2017-06-12
2017-06-12;2017;24;Industrial;338533;1.4178824516369157;4.046872830713697;28.652026960022045;16.890609102889737;2017-06-12
2017-06-19;2017;25;Agricultural;60562;1.4860803804365774;3.467520887685347;22.89623597069355;12.717147008732493;2017-06-19
2017-06-19;2017;25;Industrial;338533;1.860970717773452;4.667196403304848;35.80995332381608;14.973239156680652;2017-06-19
2017-06-26;2017;26;Agricultural;60562;1.1558402958951157;4.458241141309732;15.633819887057893;12.026848518873221;2017-06-26
2017-06-26;2017;26;Industrial;338533;0.9747941855003797;3.7810198710317753;21.3577833095824;8.198895992836318;2017-06-26
2017-07-03;2017;27;Agricultural;60562;0.990720253624385;2.641920676331693;22.76236513230833;14.614645204206315;2017-07-03
2017-07-03;2017;27;Industrial;338533;1.3292647984096086;4.1354904839410045;31.841352161912045;13.428360856147808;2017-07-03
2017-07-10;2017;28;Agricultural;60562;0.990720253624385;3.7977609722268086;17.379613571923933;13.88136596734397;2017-07-10
2017-07-10;2017;28;Industrial;338533;1.0929510564701226;3.692402217804468;22.503365571872926;11.884891998290103;2017-07-10
2017-07-17;2017;29;Agricultural;60562;1.1558402958951157;2.972160760873155;21.16266423547062;12.484448050875844;2017-07-17
2017-07-17;2017;29;Industrial;338533;1.152029491954994;3.544706129092289;30.552491147729427;13.290900528372207;2017-07-17
2017-07-24;2017;30;Agricultural;60562;0.6604801690829233;3.467520887685347;17.78724117433374;11.205480098317192;2017-07-24
2017-07-24;2017;30;Industrial;338533;0.7089412258184579;3.249313951667932;32.23770124119573;9.16215806773005;2017-07-24
2017-07-31;2017;31;Agricultural;60562;1.1558402958951157;2.3116805917902314;19.848850528620023;26.80702892431369;2017-07-31
2017-07-31;2017;31;Industrial;338533;1.2111079274398655;3.5742453468347253;27.412712117957692;19.877565428312327;2017-07-31
2017-08-07;2017;32;Agricultural;60562;1.3209603381658466;3.3024008454146165;13.903850127614204;10.271136544839527;2017-08-07
2017-08-07;2017;32;Industrial;338533;1.4178824516369157;3.662863000062032;18.74164514875317;8.693148294046877;2017-08-07
2017-08-14;2017;33;Agricultural;60562;0.6604801690829233;2.3116805917902314;18.23686965423863;9.421282558134049;2017-08-14
2017-08-14;2017;33;Industrial;338533;0.915715750015508;2.9539217742435744;15.435706964208174;7.784064942392196;2017-08-14
2017-08-21;2017;34;Agricultural;60562;1.1558402958951157;2.3116805917902314;18.777028499719297;11.931991772304182;2017-08-21
2017-08-21;2017;34;Industrial;338533;1.4178824516369157;3.2788531694103678;22.72562847850663;14.310737801041553;2017-08-21
2017-08-28;2017;35;Agricultural;60562;0.6604801690829233;3.1372808031438852;16.615021206131143;16.55082630786868;2017-08-28
2017-08-28;2017;35;Industrial;338533;1.0338726209852511;3.101617862955753;22.559331502183163;10.841703552006535;2017-08-28
2017-09-04;2017;36;Agricultural;60562;0.8256002113536541;2.3116805917902314;19.406155439290078;16.808012567994073;2017-09-04
2017-09-04;2017;36;Industrial;338533;0.9747941855003797;2.894843338758703;24.501306983788453;9.844323258631464;2017-09-04
2017-09-11;2017;37;Agricultural;60562;1.4860803804365774;2.972160760873155;16.440833242910454;15.657099925931865;2017-09-11
2017-09-11;2017;37;Industrial;338533;0.7680196613033293;2.865304121016267;27.457923747463322;13.322660251311225;2017-09-11
2017-09-18;2017;38;Agricultural;60562;1.1558402958951157;2.4768006340609623;21.160734689833795;15.587053645142875;2017-09-18
2017-09-18;2017;38;Industrial;338533;1.1815687096974299;3.5151669113498536;26.494744086987087;11.357832597877143;2017-09-18
2017-09-25;2017;39;Agricultural;60562;1.1558402958951157;1.6512004227073083;21.164260474507824;19.351064080729547;2017-09-25
2017-09-25;2017;39;Industrial;338533;1.4474216693793516;3.5151669113498536;22.76336141106311;18.12713383924167;2017-09-25
2017-10-02;2017;40;Agricultural;60562;0.990720253624385;4.293121099039001;22.20303443460539;27.892969188600112;2017-10-02
2017-10-02;2017;40;Industrial;338533;1.270186362924737;3.7810198710317753;31.52224703985389;25.14189880623581;2017-10-02
2017-10-09;2017;41;Agricultural;60562;1.1558402958951157;2.3116805917902314;30.849484353696564;43.33166247576274;2017-10-09
2017-10-09;2017;41;Industrial;338533;1.3292647984096086;3.721941435546904;32.26126222765369;37.27038511966126;2017-10-09
2017-10-16;2017;42;Agricultural;60562;0.990720253624385;3.1372808031438852;23.772731368562088;50.99765057768426;2017-10-16
2017-10-16;2017;42;Industrial;338533;1.152029491954994;3.4856276936074178;34.324331073864506;51.27372094132203;2017-10-16
2017-10-23;2017;43;Agricultural;60562;1.6512004227073083;4.458241141309732;35.070062085135895;25.972151325442166;2017-10-23
2017-10-23;2017;43;Industrial;338533;1.4178824516369157;3.8991767420015186;32.18935106980497;20.605467877999654;2017-10-23
2017-10-30;2017;44;Agricultural;60562;1.1558402958951157;3.467520887685347;32.7467943123222;32.31321856704109;2017-10-30
2017-10-30;2017;44;Industrial;338533;1.0929510564701226;3.8696375242590824;30.492328243163463;31.333830295506115;2017-10-30
2017-11-06;2017;45;Agricultural;60562;1.6512004227073083;4.12800105676827;29.24265215811895;15.69937301561092;2017-11-06
2017-11-06;2017;45;Industrial;338533;1.506500104864223;3.3379316048952394;32.13492907000837;18.990213657161934;2017-11-06
2017-11-13;2017;46;Agricultural;60562;1.98144050724877;3.1372808031438852;38.79497280237018;23.65513971514434;2017-11-13
2017-11-13;2017;46;Industrial;338533;1.4474216693793516;4.194568919425875;42.43274312569655;21.600258003967536;2017-11-13
2017-11-20;2017;47;Agricultural;60562;1.6512004227073083;4.12800105676827;40.52038855104804;30.765739478315023;2017-11-20
2017-11-20;2017;47;Industrial;338533;1.0338726209852511;3.249313951667932;49.931274393591515;41.39277749246644;2017-11-20
2017-11-27;2017;48;Agricultural;60562;1.4860803804365774;4.623361183580463;36.44383418173584;19.152356263003206;2017-11-27
